device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
Movella DOT,D4:22:CD:07:AA:FB,483343,0.8107244372367859,0.010875996202230453,-0.0037695809733122587,0.5853148102760315,0.10782379657030106,0.1613852083683014,9.681254386901855
Movella DOT,D4:22:CD:07:A7:43,483343,0.31327253580093384,-0.0034607145935297012,-0.0032924520783126354,0.9496513605117798,-0.06637480109930038,0.012275118380784988,10.189308166503906
Movella DOT,D4:22:CD:07:A7:43,500010,0.31321027874946594,-0.0034891788382083178,-0.0034289155155420303,0.9496713280677795,-0.07421232759952545,0.014593623578548431,10.187973976135254
Movella DOT,D4:22:CD:07:AA:FB,500010,0.8107261061668396,0.010889781638979912,-0.0038702909369021654,0.5853117108345032,0.1135653555393219,0.1429668366909027,9.708667755126953
Movella DOT,D4:22:CD:07:AA:FB,516677,0.8107548952102661,0.010904624126851559,-0.003955728840082884,0.5852710604667664,0.14648005366325378,0.14825023710727692,9.686116218566895
Movella DOT,D4:22:CD:07:A7:43,516677,0.31323492527008057,-0.003512506140395999,-0.0035707878414541483,0.9496625065803528,-0.06531865894794464,0.008005362935364246,10.191650390625
Movella DOT,D4:22:CD:07:A7:43,533344,0.31327417492866516,-0.0035318864975124598,-0.0037180616054683924,0.9496489763259888,-0.03915872424840927,0.0034443701151758432,10.192057609558105
Movella DOT,D4:22:CD:07:AA:FB,533344,0.8108238577842712,0.010924025438725948,-0.0040562828071415424,0.5851743817329407,0.1418268382549286,0.16556963324546814,9.66388988494873
Movella DOT,D4:22:CD:07:A7:43,550011,0.31327423453330994,-0.003559670178219676,-0.003855481743812561,0.9496482610702515,-0.04447058588266373,-0.005227112211287022,10.193642616271973
Movella DOT,D4:22:CD:07:AA:FB,550011,0.8107989430427551,0.010935147292912006,-0.004146399907767773,0.5852081775665283,0.15128958225250244,0.15783196687698364,9.678903579711914
Movella DOT,D4:22:CD:07:AA:FB,566678,0.8108355402946472,0.010943123139441013,-0.004247085656970739,0.5851563215255737,0.14175091683864594,0.13856609165668488,9.673626899719238
Movella DOT,D4:22:CD:07:A7:43,566678,0.31329038739204407,-0.0035832866560667753,-0.004004760179668665,0.9496421813964844,-0.04962335526943207,-0.024201078340411186,10.183890342712402
Movella DOT,D4:22:CD:07:A7:43,583345,0.31328490376472473,-0.0036048321053385735,-0.0041466690599918365,0.9496433734893799,-0.060578033328056335,-0.021906575188040733,10.173725128173828
Movella DOT,D4:22:CD:07:AA:FB,583345,0.8108819723129272,0.010952032171189785,-0.004350621718913317,0.585091233253479,0.14037472009658813,0.13607794046401978,9.690000534057617
Movella DOT,D4:22:CD:07:AA:FB,600012,0.8109385371208191,0.010964944027364254,-0.00444795424118638,0.5850119590759277,0.14691103994846344,0.14858250319957733,9.674142837524414
Movella DOT,D4:22:CD:07:A7:43,600012,0.3132607042789459,-0.003627124009653926,-0.004286374431103468,0.9496505856513977,-0.05265352874994278,-0.016724012792110443,10.195127487182617
Movella DOT,D4:22:CD:07:AA:FB,616679,0.8109267950057983,0.010974879376590252,-0.0045515140518546104,0.5850269794464111,0.16053506731987,0.17410694062709808,9.693774223327637
Movella DOT,D4:22:CD:07:A7:43,616679,0.31318530440330505,-0.003649267600849271,-0.004424495156854391,0.9496747851371765,-0.038878101855516434,-0.009355255402624607,10.177157402038574
Movella DOT,D4:22:CD:07:A7:43,633346,0.3130704164505005,-0.0036710568238049746,-0.004570776131004095,0.9497119188308716,-0.04961397871375084,-0.0011989457998424768,10.188766479492188
Movella DOT,D4:22:CD:07:AA:FB,633346,0.8109521269798279,0.010980949737131596,-0.0046523152850568295,0.5849910378456116,0.1454649567604065,0.18500705063343048,9.669912338256836
Movella DOT,D4:22:CD:07:AA:FB,650013,0.8109121322631836,0.01100184302777052,-0.004753293003886938,0.585045337677002,0.13773614168167114,0.18006399273872375,9.687325477600098
Movella DOT,D4:22:CD:07:A7:43,650013,0.3131307065486908,-0.0036934753879904747,-0.004711957648396492,0.9496912956237793,-0.04898412525653839,0.01528182253241539,10.173007011413574
Movella DOT,D4:22:CD:07:A7:43,666680,0.31311163306236267,-0.0037197584751993418,-0.004852886311709881,0.9496966600418091,-0.07853735983371735,0.01813068985939026,10.168608665466309
